Gene.symbol	Gene.ID	adj.P.Val	logFC
		7.32725134501568e-05	0.544313260473628
CDKAL1	54901	7.33600101887534e-05	0.448855761924908
		7.34331045190065e-05	0.47587293524638
CNPY2	10330	7.3499721149455e-05	0.442806131149294
LRRC45	201255	7.35899879433396e-05	0.294291579092611
		7.37089897924252e-05	0.43813091742142
		7.39574094143367e-05	-0.526396051463794
TMEM171	134285	7.39576225623462e-05	-0.38322215560933
NDUFC1	4717	7.40169936826773e-05	0.733057041529589
DENND2C	163259	7.44418632634875e-05	-0.333360067466119
SLC38A11	151258	7.4634347000792e-05	-0.87676723094529
HIST1H2AE	3012	7.48866670849099e-05	1.21571841650689
SNORA22	677807	7.49653588370644e-05	-1.2818835601686
PPP3CA	5530	7.499158751995e-05	-0.751843632958879
RNVU1-19	101954277	7.50419597157389e-05	-0.640836085249062
		7.50916633423524e-05	-0.577934833248344
		7.52834075276141e-05	1.07420543794028
HIBCH	26275	7.54147817950653e-05	0.620623988427852
PDXP	57026	7.54601767245534e-05	0.312164511486326
RPL12	6136	7.59169588587587e-05	0.658940209831574
REP15	387849	7.63442056314766e-05	0.444927153752546
TXNDC12	51060	7.63871874807515e-05	-0.449572063417669
CRYM-AS1	400508	7.664136415498e-05	0.503205904967814
		7.67413562412971e-05	0.361144960829967
FNBP1	23048	7.6772953402817e-05	-0.684259218865723
ABCD1	215	7.70264268224752e-05	-0.562014104708027
		7.71807943061922e-05	-1.08541447322868
		7.72419003276185e-05	0.901057428419809
MGAT2	4247	7.75412475340531e-05	0.620380096149113
		7.82269668334955e-05	-0.195111525960665
GREM2	64388	7.82269668334955e-05	-0.330089280886644
		7.8292802229091e-05	-0.645133837469514
		7.84135413310234e-05	0.882231287101738
ERVK13-1	100507321	7.84461905410015e-05	-0.425788147767386
NDST3	9348	7.84784857136513e-05	1.35104218930663
TFB1M	51106	7.85292701242278e-05	0.622664830130701
ATPIF1	93974	7.85877786947154e-05	0.422751561260861
		7.86693934358908e-05	-0.660227111527091
		7.86982751278917e-05	-0.539802600467905
		7.86982751278917e-05	-0.80102693282782
HIST3H3	8290	7.93776359399517e-05	0.279924545370821
GOPC	57120	7.96655312450867e-05	0.516672902890397
CNOT6L	246175	7.97637719573692e-05	-0.482595511632221
TCOF1	6949	7.98380328343967e-05	0.288662608034152
C5orf30	90355	8.00151368602936e-05	0.709850447875739
		8.02183056101784e-05	0.822700823355087
PNMT	5409	8.02183056101784e-05	-0.379524022964062
ARL5C	390790	8.05209294943344e-05	0.482548004199536
ALS2	57679	8.06185804138381e-05	0.640640398151977
LOC100130815	100130815	8.0838227308734e-05	-0.262131695999463
		8.08746391900232e-05	-0.296577921448774
ZNF74	7625	8.10901623771396e-05	0.394928582084392
		8.14773398912606e-05	0.255554647158057
CYP2E1	1571	8.16167982189126e-05	0.541944984805651
TBK1	29110	8.18043576440745e-05	-0.688038838122649
		8.18152398008448e-05	-0.931322380217063
RNVU1-15	101954267	8.18412127048735e-05	-1.35519568036224
		8.18879966136396e-05	0.401782314331483
ECI2	10455	8.20291656929232e-05	0.787388744954052
JUN	3725	8.20721032221509e-05	-1.65498474322885
PBX4	80714	8.23801259121355e-05	-0.587384895905956
HCRT	3060	8.24902360519507e-05	-0.277668997596461
NSMAF	8439	8.26281248425949e-05	0.574138857743429
		8.26324563722193e-05	-0.615330047067051
SNORA7B	677797	8.27771723200117e-05	-0.756534062429645
GADD45B	4616	8.32286573214552e-05	-0.703671803105311
		8.32923816145158e-05	-0.961313883530838
DKFZP434L187	26082	8.33821821202446e-05	0.652390255071516
ZCRB1	85437	8.36064530034152e-05	0.500431521420347
		8.36065977823233e-05	-0.499944814863225
PRR7	80758	8.37103677348938e-05	-0.26322986426998
PLEKHN1	84069	8.38066707590104e-05	-0.225794973015375
		8.38233649312623e-05	-0.53233682154747
B3GNT9	84752	8.38233649312623e-05	-0.330113252814052
POTEF///POTEJ///POTEM///POTEE///POTEKP	728378///653781///641455///445582///440915	8.4236448327632e-05	-0.44490857956427
ATG9B	285973	8.47474933189802e-05	-0.224890242141429
NOXRED1	122945	8.51229003456817e-05	-0.458973983602182
LOC101928068	101928068	8.52610279327642e-05	-0.352616074197211
S100A1	6271	8.53018384136598e-05	0.41457542143304
ADAM12	8038	8.53115581255587e-05	-0.39985412079224
		8.54484552933026e-05	-0.245572440057392
LIPT2	387787	8.56253753528219e-05	-0.357339748039334
CYTH2	9266	8.56992557185727e-05	0.333878378460039
		8.57001657260729e-05	0.591083547807257
		8.57121947509192e-05	-0.656243042841586
C10orf53	282966	8.60175917257786e-05	-0.25345820122081
		8.60193097150498e-05	-0.694458633669942
		8.60997817686894e-05	-0.331725424044342
OBSL1	23363	8.63146201179381e-05	0.42889746089147
IFI16	3428	8.64103121101055e-05	-1.25262106799428
LSMEM1	286006	8.65364000513116e-05	-0.76190055134543
LHFP	10186	8.67359498948962e-05	0.880490206898446
		8.68905115011937e-05	-0.374929854526192
LOC100131510	100131510	8.72379474544589e-05	-0.564794063746827
ZBED2	79413	8.72545058020047e-05	-0.315292558526195
USP2	9099	8.72790474607717e-05	0.358558262677274
FICD	11153	8.74594883193738e-05	-0.389131811398354
LOC400968	400968	8.75647421919891e-05	0.280309333886467
POLG2	11232	8.78997556839619e-05	0.54542969263454
		8.83167146886431e-05	0.761413355897547
ANKEF1	63926	8.83278968405157e-05	-0.593909010693007
DDX51	317781	8.8338682787104e-05	0.377250732891472
FXYD5	53827	8.85456362667403e-05	-0.61830463451135
		8.86199426538252e-05	-0.624689688837482
ZNF433	163059	8.89368494694167e-05	0.447871931343285
		8.89756054129579e-05	-0.580641998298587
TRIM61	391712	8.91714499993046e-05	-0.46505940478491
NEURL3	93082	8.91714499993046e-05	-0.336658180697122
KLHL34	257240	8.92842985392916e-05	-0.311167339291976
HMHB1	57824	8.94643253127561e-05	0.561039365399068
CASP10	843	8.96807545379747e-05	-0.526276120749863
ZNF628	89887	9.02733431274945e-05	-0.245580784073483
HAGH	3029	9.04170082593292e-05	-0.37327203981262
		9.04309937755807e-05	0.31516925504023
WBP1L	54838	9.05718181062163e-05	-0.515860985601105
CHRD	8646	9.05718181062163e-05	-0.315405280554446
IRX3	79191	9.07684982877962e-05	0.778190503171821
		9.14234255027548e-05	0.447446968312897
ZC4H2	55906	9.14234255027548e-05	0.82534480040354
ST6GALNAC5	81849	9.14234255027548e-05	-0.330939598996425
RNU4-2	26834	9.14954418699145e-05	-1.15096362208403
		9.15510378774966e-05	-0.813519606382983
TFAP4	7023	9.15986122914198e-05	0.382508097669406
PMS2	5395	9.1608425266629e-05	0.444638115573751
		9.17503985339532e-05	0.97186776760486
ZNF341	84905	9.19323624232545e-05	-0.260447239858933
TUBBP5	643224	9.19518172254915e-05	0.368141925625606
VPS53	55275	9.21414334030612e-05	-0.328368882884677
FDPSP2///FDPS	619190///2224	9.21414334030612e-05	0.543917004145897
PGM5	5239	9.22437351489229e-05	-0.459588851854818
		9.22559445844932e-05	-0.996057084025211
EPG5	57724	9.23702138297215e-05	-0.335589256286787
		9.26193120513102e-05	-0.455525179472019
CEP95	90799	9.26639385244926e-05	0.446747824818701
FANCF///FANCF	2188///2188	9.26763986245303e-05	0.628140838148398
		9.28850993128747e-05	-0.357146663308422
		9.32471628254032e-05	-0.791891919336134
TRMT11	60487	9.32492275226223e-05	0.730796711747359
PPP1CB	5500	9.3355747353388e-05	-0.256159694668336
		9.34247504221122e-05	-0.684212099842485
ZNF567	163081	9.36978995311894e-05	0.514576634226353
		9.37279914183149e-05	0.397494428049707
PLAG1	5324	9.38993123598735e-05	-0.812672941512071
UEVLD	55293	9.40439494164194e-05	-0.780430426378331
MIR187	406963	9.41928579494578e-05	-0.313074844092615
		9.43532448184743e-05	-0.262127177904701
UTS2B	257313	9.45603137874271e-05	-0.446851524499376
PMS2P9///PMS2P7///PMS2P6///DTX2P1-UPK3BP1-PMS2P11///LOC441259///PMS2///PMS2P3///PMS2P5///PMS2P4///PMS2P1///PMS2P6///PMS2P3///PMS2P2///PMS2P1	100132832///100101440///729453///441263///441259///5395///5387///5383///5382///5379///729453///5387///5380///5379	9.45690973621278e-05	0.499312474085285
PALM	5064	9.47424193084312e-05	0.426500969335058
HGFAC	3083	9.51543881501219e-05	-0.293855703446271
DDX18	8886	9.52950292136327e-05	0.578754764961204
UBQLN4	56893	9.53878415294545e-05	0.368069993832469
CD177	57126	9.54058146986199e-05	-0.644841271390307
LSM1	27257	9.58328146701266e-05	0.350883372871982
C14orf37	145407	9.58761311979119e-05	0.518912346143571
		9.5909589933192e-05	-0.454908728730559
NUCB1	4924	9.59700118181424e-05	-0.394543991255324
CXCL1	2919	9.59987263295043e-05	-0.807603563781867
		9.59996289546564e-05	-0.738102643700159
PLXDC2	84898	9.61799258019357e-05	-1.80367086629215
TGM3	7053	9.62647781676757e-05	-0.410412969589843
		9.6382677020499e-05	0.435048949997499
ZPBP2	124626	9.64198706787096e-05	-0.353233261791703
MED25	81857	9.65676480736179e-05	-0.497212005489719
LOC441081	441081	9.6706406420945e-05	-0.953353874134991
		9.676956943404e-05	-0.158537401695691
MARCH9	92979	9.70681856713235e-05	-0.5901387689798
USP37	57695	9.73193105173763e-05	0.460376310925441
HCG27	253018	9.73193105173763e-05	-0.840062173685679
SNORA48///EIF4A1	652965///1973	9.73226869962042e-05	-0.533703355438037
VSTM1	284415	9.7332624284559e-05	-1.10986823238906
KTN1-AS1	100129075	9.74116766795495e-05	0.456983558963346
		9.79822276663037e-05	0.709021374394421
		9.813289700316e-05	-0.265595953782048
		9.83587691099448e-05	-0.504580272396567
TCEB1	6921	9.84361459352428e-05	0.431178753134989
SCRT2	85508	9.86955001606456e-05	-0.2658683321391
NRCAM	4897	9.89168759875532e-05	-0.51368674832165
		9.91279744320422e-05	0.797483597682458
LOC646471	646471	9.92369721370851e-05	-0.336030637914716
LOC541472	541472	9.93699141643333e-05	-0.576979698983194
PACRG	135138	9.93918484937576e-05	-0.33314242888235
ATG16L1	55054	9.94243838222185e-05	-0.42320227120472
CSNK1G2-AS1	255193	9.94713709349828e-05	-0.328938685090111
SH2B1	25970	9.94843059081512e-05	-0.301002482933488
ARRDC2	27106	9.94963100199895e-05	-0.57787216476149
FBXL2	25827	9.95675618424981e-05	0.505567932734309
RPS11	6205	9.96803302500563e-05	0.328951091850531
SNORA68	26780	9.98052331440156e-05	-0.592871839584664
		9.98271184624794e-05	-0.37173252946558
		9.9850465956391e-05	0.638637125605037
LOC100049716	100049716	9.98988921930841e-05	-0.608348010367958
		0.000100154767975051	0.984922119247276
IGF2BP2	10644	0.000100347424906586	1.1290254686113
ZNF572	137209	0.000100347424906586	0.615894216170929
		0.000100415967548295	0.833358176137676
MGRN1	23295	0.000100586014948001	-0.558934171276596
LIX1	167410	0.000100586014948001	-0.26820520876971
		0.000101453137389707	-0.250069722779904
		0.000101509100655691	0.623036355282319
GPR107	57720	0.000101608966227323	-0.346986349387451
MORN2	729967	0.000101652408457228	0.738192962074918
SPSB1	80176	0.000101671657167269	0.719020191977292
ACY3	91703	0.000101921171419817	0.81805711261059
		0.000102137641642192	0.750277947558376
		0.000102177937120904	-0.330873769366352
CDC42EP2	10435	0.00010241966911844	-0.627846775731629
		0.000102446371265183	0.78131217206669
		0.000102604942981778	-0.655665174561058
		0.000102630389747988	0.544836550107455
KCTD12	115207	0.000102650129407023	-0.83791001875416
		0.00010295062007929	0.319351472374395
UBE2Q1	55585	0.000102995399975279	-0.502826203449665
		0.00010309590787336	0.363788618695871
RARG///RARG	5916///5916	0.000103119060210225	-0.513090899759701
PGGHG	80162	0.000103469209546253	-0.868160828156268
GBP6	163351	0.000103691314680714	-0.468190227650281
EXOC5	10640	0.00010385085689619	0.411985234610405
EPS15	2060	0.000104020417454008	-0.308382975235462
1060P11.3///KIR2DS2///KIR2DL5B///KIR3DL3///KIR2DL5A///KIR3DS1///KIR3DL2///KIR3DL1///KIR2DS5///KIR2DS4///KIR2DS3///KIR2DS1///KIR2DL4///KIR2DL3///KIR2DL2///KIR2DL1///KIR3DS1///KIR3DL2///KIR3DL1///KIR2DS5///KIR2DS3///KIR2DL1	100506173///100132285///553128///115653///57292///3813///3812///3811///3810///3809///3808///3806///3805///3804///3803///3802///3813///3812///3811///3810///3808///3802	0.000104693108899591	-0.64349400183515
		0.000104950817627545	-0.704639220671015
		0.000105093788324853	0.394731266426426
		0.000105118942601309	0.630883749293761
SNX29P1///SNX29P2///SNX29	100652781///440352///92017	0.000105322290819896	-0.905582113779721
TRIP10	9322	0.000105326916137534	0.651784056805647
SUMO4///SUMO2	387082///6613	0.000105351420041171	0.416088532704984
GNG3	2785	0.000105471105499838	-0.44667454441087
AGK	55750	0.000105816752148218	0.796707325627393
TIMM10B	26515	0.000105836589826056	-0.411166138571605
ZNF486	90649	0.000105836589826056	-1.26425371844377
ZZZ3	26009	0.000105942085616629	0.575553219119612
		0.000106061225654117	-0.265365292074735
PDLIM1	9124	0.000106061225654117	1.65634526261256
C1orf50	79078	0.000106482018254825	-0.243755781982119
TAF1B	9014	0.000106681690101548	0.682544906306456
ZNF680	340252	0.000106767170686213	0.756347828253352
UTP6	55813	0.000106817690818369	0.711536129899521
		0.000107087879357332	-0.404258132673518
NAV1	89796	0.000107093982405967	1.21062066246504
		0.000107130898896136	0.701598860692473
CCDC153	283152	0.000107146616249318	-0.373758324949935
C1QL3	389941	0.000107160028747058	-0.261322971175041
RNF151	146310	0.000107160028747058	-0.252924731966566
		0.000107399164541127	-0.380515806866083
MTFP1	51537	0.000107399164541127	0.427504192640978
NCF1C///NCF1B///NCF1	654817///654816///653361	0.00010770300788839	-2.04707837227176
NKAPL	222698	0.000107788983767258	-0.307163159960309
ARHGAP19-SLIT1///ARHGAP19	100533184///84986	0.000107788983767258	0.570688501848922
OLFM1	10439	0.000108209048901894	-0.388395882740567
		0.000108315358848749	0.531916448880564
RNASEH2C	84153	0.00010836637442899	0.351765480390847
CNFN	84518	0.000108502702400877	-0.317205338112284
GRB10	2887	0.00010853471319671	1.07806618474111
ARFGEF2	10564	0.000108619122462185	0.506387472333275
FAM110A	83541	0.000108619122462185	-0.471439580606292
RNF26	79102	0.000108796603591746	0.563324805964599
SLC26A2	1836	0.000109054961194646	0.565347097080458
NSMF	26012	0.000109279349287794	-0.698191119539425
IER3	8870	0.000109326114791698	-0.836831699966206
GAB3	139716	0.000109365783538815	-0.624774171500087
CHAC1	79094	0.000109388448856597	0.664048148474164
		0.000109893352800457	0.269495889343105
COL4A4	1286	0.000110140266440636	-0.302763280658859
ZNF462	58499	0.000110253471573558	1.10366495206544
		0.000110341679065005	0.58151245739049
		0.000110368021420741	-0.16439371609476
MOP-1	643616	0.000110446188072079	-1.69143713915001
BBX	56987	0.000110464323281511	-0.405673310622202
ZNF440	126070	0.000110471979295417	0.454628298527444
SERHL2	253190	0.000110488085162997	0.631476743362597
		0.000110566741339666	-0.29946644939603
UPK2	7379	0.000110688387363568	-0.324735844347934
		0.000110954406611009	0.336486712944035
RPL23	9349	0.000111098453768573	0.547995846380121
SMO	6608	0.000111121320465775	0.55888427144234
GNG2	54331	0.000111130329284987	-0.43925737807116
ALAS1///ALAS1	211///211	0.000111680960160079	0.583491678102448
ELP2	55250	0.000111744488039291	0.595919011847124
GJD4	219770	0.00011202829804351	-0.288110966790271
FNIP2	57600	0.000112029053926684	0.800398959041662
KPTN	11133	0.000112134121885966	0.460248643783835
KCNC3	3748	0.000112267032689089	-0.305184121125335
BMP8A	353500	0.000112267675977626	-0.357798287774543
CCNI	10983	0.000112717859229767	-0.300116675453785
ACER1	125981	0.000112971850420071	-0.438053440499555
		0.000113348782076315	-0.36600361667942
CUEDC1	404093	0.000113447534518864	-0.430463844072055
		0.000113516535570193	-0.381448044220992
ARNT	405	0.000113588708945463	-0.354166608143569
		0.000113646211871383	-0.253434522239945
ZNF529	57711	0.000113991465840048	0.625798792253893
UPF3A	65110	0.000114004048543266	0.565937407741466
RAB18	22931	0.000114112113524548	-0.469500170238872
LRP5L	91355	0.000114137216983246	0.524876196129623
NUDT8	254552	0.000114410248330255	0.405523464295189
CCNYL1	151195	0.000114848526985649	-0.547059503593775
ABLIM1	3983	0.000115173527380637	-1.30574847350706
EP400	57634	0.000115469315267986	0.257821873659217
GRK4	2868	0.000115545672507437	0.387491561020922
FCN1	2219	0.000115660328586012	-1.19099082871822
MS4A6A	64231	0.000115734244074565	-1.47897942233613
PLXDC1	57125	0.000115913413292635	-0.928807193478634
NBPF25P///NBPF19///NBPF20///NBPF10///NBPF8///NBPF9///NBPF15///NBPF11///NBPF12///NBPF3///NBPF1///NBPF14	101929780///101060226///100288142///100132406///728841///400818///284565///200030///149013///84224///55672///25832	0.000116103242096185	-0.374885218332738
		0.000116245193659089	-0.479318738220631
CCDC113	29070	0.000116262211061454	0.488887271184158
MKRN3	7681	0.000116278880346583	0.799545008421777
LOC650293///OR7E125P///OR7E5P///OR7E91P///OR7E2P	650293///389616///219445///79315///8587	0.000116309223155795	-0.318728345458608
		0.000116399325066421	-0.994170946099053
		0.000116714220853969	-0.299958913479707
LCN6	158062	0.000116981589430593	0.844424213018772
		0.000117110364402265	-0.821207060109065
MIR27A	407018	0.000117218783129255	-0.820489609127834
RPL13	6137	0.00011737157594402	0.910802010668336
VNN1	8876	0.000117810571465879	-1.44960748416199
		0.00011781374786585	0.689171984202752
ID2	3398	0.000118123002474029	-1.39752660931182
ELMO2	63916	0.00011823365149828	-0.366214765578756
ZNF320///RPS27///RGS4///RPS27	162967///6232///5999///6232	0.000118371935458471	-0.636141832635431
KY	339855	0.000118716012381516	-0.437663491399784
F7	2155	0.000118834622013078	-0.319827276924014
		0.000118939429131009	-0.611947796211871
ZNF674	641339	0.000118939429131009	-0.616555913536385
CDS2	8760	0.000119010275481708	-0.487005689109061
MICAL3	57553	0.000119010275481708	0.893528141222065
MTM1	4534	0.000119073410636099	-0.450307559571429
DOK7	285489	0.000119294840977234	-0.292562336410692
DKFZp779M0652	374387	0.00011935879278034	-0.283915104722865
		0.00011935879278034	-0.296989351268731
		0.000119704957698559	-0.482859623449853
GPM6A	2823	0.000120300296427489	-0.490788164001075
C1orf194	127003	0.000120775157684265	-0.312246692989449
PHKA2	5256	0.000121021459846873	-0.274544690269624
		0.000121116675300561	-0.311242036446627
NFATC3	4775	0.000121421262564862	-0.591445314236545
CLEC14A	161198	0.000122224123788375	0.802117151415697
		0.000122442779185097	-0.3143716079671
		0.000123014269034678	0.644932218229929
HIGD1A	25994	0.000123132732475375	0.595464457813334
AP1G1	164	0.000123333380806055	-0.297633579479172
ERN2	10595	0.000123359158741991	-0.253827576688182
		0.000123429351972126	-0.479547827267119
SEC62	7095	0.000123444015740098	-0.467211760335775
AUTS2	26053	0.000123882134285079	1.05074235440086
		0.000124012035399283	-1.07236674742482
FDFT1///FDFT1	2222///2222	0.00012411250447921	0.551751570362242
		0.000124189022681041	-0.199201847345789
PDCL3	79031	0.000124330066069249	0.533678292999285
